method,dataset,distribution,score
MSP,CIFAR-10,ID,0.9999884366989136
MSP,CIFAR-10,ID,0.9984130859375
MSP,CIFAR-10,ID,0.9948738217353821
MSP,CIFAR-10,ID,0.9893448948860168
MSP,CIFAR-10,ID,0.9999828338623047
MSP,CIFAR-10,ID,0.9996856451034546
MSP,CIFAR-10,ID,0.9999979734420776
MSP,CIFAR-10,ID,0.9997202754020691
MSP,CIFAR-10,ID,0.9999974966049194
MSP,CIFAR-10,ID,0.9996908903121948
MSP,CIFAR-10,ID,0.9994969367980957
MSP,CIFAR-10,ID,0.9997435212135315
MSP,CIFAR-10,ID,0.9991894364356995
MSP,CIFAR-10,ID,0.7963908910751343
MSP,CIFAR-10,ID,0.7816558480262756
MSP,CIFAR-10,ID,0.9942183494567871
MSP,CIFAR-10,ID,0.9998083710670471
MSP,CIFAR-10,ID,0.9638274908065796
MSP,CIFAR-10,ID,0.9999603033065796
MSP,CIFAR-10,ID,0.9999750852584839
MSP,CIFAR-10,ID,0.9999949932098389
MSP,CIFAR-10,ID,0.9999144077301025
MSP,CIFAR-10,ID,0.7374863028526306
MSP,CIFAR-10,ID,0.6934691071510315
MSP,CIFAR-10,ID,0.9983239769935608
MSP,CIFAR-10,ID,0.9999829530715942
MSP,CIFAR-10,ID,0.999292254447937
MSP,CIFAR-10,ID,0.9979665279388428
MSP,CIFAR-10,ID,0.9984277486801147
MSP,CIFAR-10,ID,0.9999879598617554
MSP,CIFAR-10,ID,0.9999598264694214
MSP,CIFAR-10,ID,0.967357873916626
MSP,CIFAR-10,ID,0.9998371601104736
MSP,CIFAR-10,ID,0.998054027557373
MSP,CIFAR-10,ID,0.571678876876831
MSP,CIFAR-10,ID,0.9999023675918579
MSP,CIFAR-10,ID,0.9999600648880005
MSP,CIFAR-10,ID,0.9961680769920349
MSP,CIFAR-10,ID,0.9999079704284668
MSP,CIFAR-10,ID,0.97962886095047
MSP,CIFAR-10,ID,0.9721644520759583
MSP,CIFAR-10,ID,0.9975800514221191
MSP,CIFAR-10,ID,0.9995214939117432
MSP,CIFAR-10,ID,0.9998443126678467
MSP,CIFAR-10,ID,0.9998103976249695
MSP,CIFAR-10,ID,0.9773625731468201
MSP,CIFAR-10,ID,0.6265271902084351
MSP,CIFAR-10,ID,0.8866684436798096
MSP,CIFAR-10,ID,0.9962050318717957
MSP,CIFAR-10,ID,0.9994767308235168
MSP,CIFAR-10,ID,0.9864593744277954
MSP,CIFAR-10,ID,0.9981163740158081
MSP,CIFAR-10,ID,0.9990823268890381
MSP,CIFAR-10,ID,0.9917929768562317
MSP,CIFAR-10,ID,0.9999959468841553
MSP,CIFAR-10,ID,0.8885701894760132
MSP,CIFAR-10,ID,0.47351735830307007
MSP,CIFAR-10,ID,0.9854734539985657
MSP,CIFAR-10,ID,0.889104425907135
MSP,CIFAR-10,ID,0.9999170303344727
MSP,CIFAR-10,ID,0.9998754262924194
MSP,CIFAR-10,ID,0.9979883432388306
MSP,CIFAR-10,ID,0.997595489025116
MSP,CIFAR-10,ID,0.9825284481048584
MSP,CIFAR-10,ID,0.9271868467330933
MSP,CIFAR-10,ID,0.9969161748886108
MSP,CIFAR-10,ID,0.999882698059082
MSP,CIFAR-10,ID,0.9812828302383423
MSP,CIFAR-10,ID,0.9949579834938049
MSP,CIFAR-10,ID,0.9997056126594543
MSP,CIFAR-10,ID,0.998810887336731
MSP,CIFAR-10,ID,0.862708568572998
MSP,CIFAR-10,ID,0.9999973773956299
MSP,CIFAR-10,ID,0.9922967553138733
MSP,CIFAR-10,ID,0.9975798726081848
MSP,CIFAR-10,ID,0.9988299012184143
MSP,CIFAR-10,ID,0.9997928738594055
MSP,CIFAR-10,ID,0.8791069984436035
MSP,CIFAR-10,ID,0.9999595880508423
MSP,CIFAR-10,ID,0.9997934699058533
MSP,CIFAR-10,ID,0.9997190833091736
MSP,CIFAR-10,ID,0.9990419745445251
MSP,CIFAR-10,ID,0.9988228678703308
MSP,CIFAR-10,ID,0.9941951632499695
MSP,CIFAR-10,ID,0.9999675750732422
MSP,CIFAR-10,ID,0.998900294303894
MSP,CIFAR-10,ID,0.9999961853027344
MSP,CIFAR-10,ID,0.8002194762229919
MSP,CIFAR-10,ID,0.41594815254211426
MSP,CIFAR-10,ID,0.999982476234436
MSP,CIFAR-10,ID,0.9891390204429626
MSP,CIFAR-10,ID,0.8589250445365906
MSP,CIFAR-10,ID,0.965547502040863
MSP,CIFAR-10,ID,0.9830135703086853
MSP,CIFAR-10,ID,0.9926047325134277
MSP,CIFAR-10,ID,0.9533714056015015
MSP,CIFAR-10,ID,0.587769627571106
MSP,CIFAR-10,ID,0.9999771118164062
MSP,CIFAR-10,ID,0.7546430230140686
MSP,CIFAR-10,ID,0.3966580629348755
MSP,CIFAR-10,ID,0.9998641014099121
MSP,CIFAR-10,ID,0.32794806361198425
MSP,CIFAR-10,ID,0.9999579191207886
MSP,CIFAR-10,ID,0.8013129830360413
MSP,CIFAR-10,ID,0.958250880241394
MSP,CIFAR-10,ID,0.4988127052783966
MSP,CIFAR-10,ID,0.9864374399185181
MSP,CIFAR-10,ID,0.9999322891235352
MSP,CIFAR-10,ID,0.8138816952705383
MSP,CIFAR-10,ID,0.9994993209838867
MSP,CIFAR-10,ID,0.9999974966049194
MSP,CIFAR-10,ID,0.9995768666267395
MSP,CIFAR-10,ID,0.9985572695732117
MSP,CIFAR-10,ID,0.8622938990592957
MSP,CIFAR-10,ID,0.9901131391525269
MSP,CIFAR-10,ID,0.9912607073783875
MSP,CIFAR-10,ID,0.9999978542327881
MSP,CIFAR-10,ID,0.9791344404220581
MSP,CIFAR-10,ID,0.9999831914901733
MSP,CIFAR-10,ID,0.9999977350234985
MSP,CIFAR-10,ID,0.9993950128555298
MSP,CIFAR-10,ID,0.9995483756065369
MSP,CIFAR-10,ID,0.9553295373916626
MSP,CIFAR-10,ID,0.9997867941856384
MSP,CIFAR-10,ID,0.9579579830169678
MSP,CIFAR-10,ID,0.9999970197677612
MSP,CIFAR-10,ID,0.9606168866157532
MSP,CIFAR-10,ID,0.9800336956977844
MSP,CIFAR-10,ID,0.9999954700469971
MSP,CIFAR-10,ID,0.9939749836921692
MSP,CIFAR-10,ID,0.9986187219619751
MSP,CIFAR-10,ID,0.832061767578125
MSP,CIFAR-10,ID,0.9994226694107056
MSP,CIFAR-10,ID,0.9974254965782166
MSP,CIFAR-10,ID,0.9995700716972351
MSP,CIFAR-10,ID,0.9994876384735107
MSP,CIFAR-10,ID,0.9948714971542358
MSP,CIFAR-10,ID,0.9999314546585083
MSP,CIFAR-10,ID,0.9999741315841675
MSP,CIFAR-10,ID,0.9999301433563232
MSP,CIFAR-10,ID,0.8775436878204346
MSP,CIFAR-10,ID,0.5853801965713501
MSP,CIFAR-10,ID,0.9945617318153381
MSP,CIFAR-10,ID,0.8325993418693542
MSP,CIFAR-10,ID,0.8117023706436157
MSP,CIFAR-10,ID,0.9901020526885986
MSP,CIFAR-10,ID,0.8012949824333191
MSP,CIFAR-10,ID,0.9238836169242859
MSP,CIFAR-10,ID,0.9998160004615784
MSP,CIFAR-10,ID,0.9675493240356445
MSP,CIFAR-10,ID,0.9441293478012085
MSP,CIFAR-10,ID,0.8193004727363586
MSP,CIFAR-10,ID,0.9999396800994873
MSP,CIFAR-10,ID,0.9997203946113586
MSP,CIFAR-10,ID,0.9997358918190002
MSP,CIFAR-10,ID,0.8434584140777588
MSP,CIFAR-10,ID,0.9752771854400635
MSP,CIFAR-10,ID,0.9957246780395508
MSP,CIFAR-10,ID,0.9997909665107727
MSP,CIFAR-10,ID,0.9999094009399414
MSP,CIFAR-10,ID,0.42422404885292053
MSP,CIFAR-10,ID,0.9992548823356628
MSP,CIFAR-10,ID,0.9832178354263306
MSP,CIFAR-10,ID,0.9999655485153198
MSP,CIFAR-10,ID,0.9999991655349731
MSP,CIFAR-10,ID,0.7301547527313232
MSP,CIFAR-10,ID,0.9999868869781494
MSP,CIFAR-10,ID,0.6523376703262329
MSP,CIFAR-10,ID,0.9847137331962585
MSP,CIFAR-10,ID,0.9999585151672363
MSP,CIFAR-10,ID,0.99994957447052
MSP,CIFAR-10,ID,0.9992407560348511
MSP,CIFAR-10,ID,0.9946333169937134
MSP,CIFAR-10,ID,0.9999823570251465
MSP,CIFAR-10,ID,0.9999434947967529
MSP,CIFAR-10,ID,0.9999053478240967
MSP,CIFAR-10,ID,0.9965013265609741
MSP,CIFAR-10,ID,0.9973022937774658
MSP,CIFAR-10,ID,0.9995962977409363
MSP,CIFAR-10,ID,0.9997958540916443
MSP,CIFAR-10,ID,0.9999855756759644
MSP,CIFAR-10,ID,0.9998689889907837
MSP,CIFAR-10,ID,0.9988400340080261
MSP,CIFAR-10,ID,0.8239999413490295
MSP,CIFAR-10,ID,0.9980053305625916
MSP,CIFAR-10,ID,0.9999662637710571
MSP,CIFAR-10,ID,0.40586814284324646
MSP,CIFAR-10,ID,0.9814741015434265
MSP,CIFAR-10,ID,0.999948263168335
MSP,CIFAR-10,ID,0.7478187084197998
MSP,CIFAR-10,ID,0.9855723977088928
MSP,CIFAR-10,ID,0.5652398467063904
MSP,CIFAR-10,ID,0.5374638438224792
MSP,CIFAR-10,ID,0.9999581575393677
MSP,CIFAR-10,ID,0.9866335391998291
MSP,CIFAR-10,ID,0.46567991375923157
MSP,CIFAR-10,ID,0.9999899864196777
MSP,CIFAR-10,ID,0.9999960660934448
MSP,CIFAR-10,ID,0.9999641180038452
MSP,CIFAR-10,ID,0.9973322153091431
MSP,CIFAR-10,ID,0.9999120235443115
MSP,CIFAR-10,ID,0.9999443292617798
MSP,CIFAR-10,ID,0.9994893074035645
MSP,CIFAR-10,ID,0.9991299510002136
MSP,CIFAR-10,ID,0.8512362241744995
MSP,CIFAR-10,ID,0.9992384910583496
MSP,CIFAR-10,ID,0.727179229259491
MSP,CIFAR-10,ID,0.9998608827590942
MSP,CIFAR-10,ID,0.5194010138511658
MSP,CIFAR-10,ID,0.9412455558776855
MSP,CIFAR-10,ID,0.9943693280220032
MSP,CIFAR-10,ID,0.9935775399208069
MSP,CIFAR-10,ID,0.8823169469833374
MSP,CIFAR-10,ID,0.8865573406219482
MSP,CIFAR-10,ID,0.997469425201416
MSP,CIFAR-10,ID,0.4596700072288513
MSP,CIFAR-10,ID,0.9999655485153198
MSP,CIFAR-10,ID,0.9999654293060303
MSP,CIFAR-10,ID,0.9803511500358582
MSP,CIFAR-10,ID,0.9990841150283813
MSP,CIFAR-10,ID,0.9997726082801819
MSP,CIFAR-10,ID,0.9894137382507324
MSP,CIFAR-10,ID,0.9194396734237671
MSP,CIFAR-10,ID,0.9928919076919556
MSP,CIFAR-10,ID,0.9956037998199463
MSP,CIFAR-10,ID,0.9999765157699585
MSP,CIFAR-10,ID,0.8526957631111145
MSP,CIFAR-10,ID,0.8952172994613647
MSP,CIFAR-10,ID,0.9992056488990784
MSP,CIFAR-10,ID,0.9999994039535522
MSP,CIFAR-10,ID,0.9823755621910095
MSP,CIFAR-10,ID,0.9996252059936523
MSP,CIFAR-10,ID,0.9998161196708679
MSP,CIFAR-10,ID,0.9116464853286743
MSP,CIFAR-10,ID,0.9567252397537231
MSP,CIFAR-10,ID,0.3766392767429352
MSP,CIFAR-10,ID,0.9957115650177002
MSP,CIFAR-10,ID,0.9999877214431763
MSP,CIFAR-10,ID,0.9873644709587097
MSP,CIFAR-10,ID,0.9997459053993225
MSP,CIFAR-10,ID,0.9999419450759888
MSP,CIFAR-10,ID,0.9962453246116638
MSP,CIFAR-10,ID,0.9866605997085571
MSP,CIFAR-10,ID,0.9995684027671814
MSP,CIFAR-10,ID,0.9709544777870178
MSP,CIFAR-10,ID,0.8421475887298584
MSP,CIFAR-10,ID,0.9986138343811035
MSP,CIFAR-10,ID,0.5404807925224304
MSP,CIFAR-10,ID,0.9999926090240479
MSP,CIFAR-10,ID,0.8093187808990479
MSP,CIFAR-10,ID,0.9870792627334595
MSP,CIFAR-10,ID,0.9831961393356323
MSP,CIFAR-10,ID,0.9607108235359192
MSP,CIFAR-10,ID,0.9999434947967529
MSP,CIFAR-10,ID,0.9982372522354126
MSP,CIFAR-10,ID,0.9999959468841553
MSP,CIFAR-10,ID,0.9998642206192017
MSP,CIFAR-10,ID,0.9994392991065979
MSP,CIFAR-10,ID,0.9998975992202759
MSP,CIFAR-10,ID,0.9999872446060181
MSP,CIFAR-10,ID,0.9996631145477295
MSP,CIFAR-10,ID,0.7675648927688599
MSP,CIFAR-10,ID,0.9999059438705444
MSP,CIFAR-10,ID,0.999869704246521
MSP,CIFAR-10,ID,0.9995357990264893
MSP,CIFAR-10,ID,0.9999994039535522
MSP,CIFAR-10,ID,0.9959712624549866
MSP,CIFAR-10,ID,0.9933962225914001
MSP,CIFAR-10,ID,0.9950631260871887
MSP,CIFAR-10,ID,0.9671357870101929
MSP,CIFAR-10,ID,0.6401698589324951
MSP,CIFAR-10,ID,0.9998953342437744
MSP,CIFAR-10,ID,0.9966860413551331
MSP,CIFAR-10,ID,0.9922389984130859
MSP,CIFAR-10,ID,0.9996868371963501
MSP,CIFAR-10,ID,0.9999936819076538
MSP,CIFAR-10,ID,0.8636488318443298
MSP,CIFAR-10,ID,0.9966287016868591
MSP,CIFAR-10,ID,0.49842503666877747
MSP,CIFAR-10,ID,0.7744477391242981
MSP,CIFAR-10,ID,0.9998383522033691
MSP,CIFAR-10,ID,0.9999476671218872
MSP,CIFAR-10,ID,0.4718933403491974
MSP,CIFAR-10,ID,0.9450408816337585
MSP,CIFAR-10,ID,0.999680757522583
MSP,CIFAR-10,ID,0.9229947328567505
MSP,CIFAR-10,ID,0.9468271136283875
MSP,CIFAR-10,ID,0.9999991655349731
MSP,CIFAR-10,ID,0.9915812611579895
MSP,CIFAR-10,ID,0.9999699592590332
MSP,CIFAR-10,ID,0.9974410533905029
MSP,CIFAR-10,ID,0.9999831914901733
MSP,CIFAR-10,ID,0.9999984502792358
MSP,CIFAR-10,ID,0.9949263334274292
MSP,CIFAR-10,ID,0.563202440738678
MSP,CIFAR-10,ID,0.9907540082931519
MSP,CIFAR-10,ID,0.9999332427978516
MSP,CIFAR-10,ID,0.976787805557251
MSP,CIFAR-10,ID,0.4973146617412567
MSP,CIFAR-10,ID,0.9224465489387512
MSP,CIFAR-10,ID,0.9988512992858887
MSP,CIFAR-10,ID,0.9997022747993469
MSP,CIFAR-10,ID,0.9986225366592407
MSP,CIFAR-10,ID,0.9921644926071167
MSP,CIFAR-10,ID,0.7977362871170044
MSP,CIFAR-10,ID,0.9996194839477539
MSP,CIFAR-10,ID,0.9893383979797363
MSP,CIFAR-10,ID,0.9995347261428833
MSP,CIFAR-10,ID,0.6088138222694397
MSP,CIFAR-10,ID,0.9334915280342102
MSP,CIFAR-10,ID,0.9994718432426453
MSP,CIFAR-10,ID,0.8027619123458862
MSP,CIFAR-10,ID,0.9988852143287659
MSP,CIFAR-10,ID,0.9992440938949585
MSP,CIFAR-10,ID,0.8811466693878174
MSP,CIFAR-10,ID,0.9993477463722229
MSP,CIFAR-10,ID,0.7420035004615784
MSP,CIFAR-10,ID,0.9999358654022217
MSP,CIFAR-10,ID,0.9999213218688965
MSP,CIFAR-10,ID,0.9997468590736389
MSP,CIFAR-10,ID,0.998860239982605
MSP,CIFAR-10,ID,0.9850797057151794
MSP,CIFAR-10,ID,0.999953031539917
MSP,CIFAR-10,ID,0.9996188879013062
MSP,CIFAR-10,ID,0.9996083378791809
MSP,CIFAR-10,ID,0.9999994039535522
MSP,CIFAR-10,ID,0.8792064189910889
MSP,CIFAR-10,ID,0.9998849630355835
MSP,CIFAR-10,ID,0.5661072134971619
MSP,CIFAR-10,ID,0.9946683049201965
MSP,CIFAR-10,ID,0.9968414306640625
MSP,CIFAR-10,ID,0.999991774559021
MSP,CIFAR-10,ID,0.8045912384986877
MSP,CIFAR-10,ID,0.9997791647911072
MSP,CIFAR-10,ID,0.9999644756317139
MSP,CIFAR-10,ID,0.9994148015975952
MSP,CIFAR-10,ID,0.9816954135894775
MSP,CIFAR-10,ID,0.9999861717224121
MSP,CIFAR-10,ID,0.9362753033638
MSP,CIFAR-10,ID,0.32469162344932556
MSP,CIFAR-10,ID,0.8401904106140137
MSP,CIFAR-10,ID,0.8735342621803284
MSP,CIFAR-10,ID,0.9704176187515259
MSP,CIFAR-10,ID,0.9971573352813721
MSP,CIFAR-10,ID,0.9946887493133545
MSP,CIFAR-10,ID,0.9876599907875061
MSP,CIFAR-10,ID,0.9999738931655884
MSP,CIFAR-10,ID,0.9982408285140991
MSP,CIFAR-10,ID,0.9972225427627563
MSP,CIFAR-10,ID,0.5756964683532715
MSP,CIFAR-10,ID,0.9996716976165771
MSP,CIFAR-10,ID,0.9980595707893372
MSP,CIFAR-10,ID,0.9989027976989746
MSP,CIFAR-10,ID,0.9878657460212708
MSP,CIFAR-10,ID,0.9953984618186951
MSP,CIFAR-10,ID,0.9995502829551697
MSP,CIFAR-10,ID,0.9999533891677856
MSP,CIFAR-10,ID,0.857384443283081
MSP,CIFAR-10,ID,0.9987654685974121
MSP,CIFAR-10,ID,0.9607306122779846
MSP,CIFAR-10,ID,0.999749481678009
MSP,CIFAR-10,ID,0.5800864696502686
MSP,CIFAR-10,ID,0.9758796691894531
MSP,CIFAR-10,ID,0.9998574256896973
MSP,CIFAR-10,ID,0.859481930732727
MSP,CIFAR-10,ID,0.9999812841415405
MSP,CIFAR-10,ID,0.9987601041793823
MSP,CIFAR-10,ID,0.9997718930244446
MSP,CIFAR-10,ID,0.9998956918716431
MSP,CIFAR-10,ID,0.5660271048545837
MSP,CIFAR-10,ID,0.9937951564788818
MSP,CIFAR-10,ID,0.9995176792144775
MSP,CIFAR-10,ID,0.9374948143959045
MSP,CIFAR-10,ID,0.5138767957687378
MSP,CIFAR-10,ID,0.9993650317192078
MSP,CIFAR-10,ID,0.9996688365936279
MSP,CIFAR-10,ID,0.9943365454673767
MSP,CIFAR-10,ID,0.9985136389732361
MSP,CIFAR-10,ID,0.9954788088798523
MSP,CIFAR-10,ID,0.999915599822998
MSP,CIFAR-10,ID,0.9972469806671143
MSP,CIFAR-10,ID,0.8448619246482849
MSP,CIFAR-10,ID,0.8600713014602661
MSP,CIFAR-10,ID,0.9995566010475159
MSP,CIFAR-10,ID,0.9999878406524658
MSP,CIFAR-10,ID,0.999956488609314
MSP,CIFAR-10,ID,0.9999041557312012
MSP,CIFAR-10,ID,0.998745322227478
MSP,CIFAR-10,ID,0.36782947182655334
MSP,CIFAR-10,ID,0.9995775818824768
MSP,CIFAR-10,ID,0.9910268187522888
MSP,CIFAR-10,ID,0.9999970197677612
MSP,CIFAR-10,ID,0.9999473094940186
MSP,CIFAR-10,ID,0.9997771382331848
MSP,CIFAR-10,ID,0.9790382385253906
MSP,CIFAR-10,ID,0.99104905128479
MSP,CIFAR-10,ID,0.9996740818023682
MSP,CIFAR-10,ID,0.9976323843002319
MSP,CIFAR-10,ID,0.413691908121109
MSP,CIFAR-10,ID,0.9997034668922424
MSP,CIFAR-10,ID,0.9999969005584717
MSP,CIFAR-10,ID,0.9998705387115479
MSP,CIFAR-10,ID,0.9929579496383667
MSP,CIFAR-10,ID,0.9999942779541016
MSP,CIFAR-10,ID,0.9387737512588501
MSP,CIFAR-10,ID,0.9162427186965942
MSP,CIFAR-10,ID,0.9999970197677612
MSP,CIFAR-10,ID,0.9941332936286926
MSP,CIFAR-10,ID,0.9999403953552246
MSP,CIFAR-10,ID,0.420987069606781
MSP,CIFAR-10,ID,0.4929283857345581
MSP,CIFAR-10,ID,0.9007245302200317
MSP,CIFAR-10,ID,0.9994757771492004
MSP,CIFAR-10,ID,0.5698350071907043
MSP,CIFAR-10,ID,0.9995555281639099
MSP,CIFAR-10,ID,0.9999971389770508
MSP,CIFAR-10,ID,0.9991492033004761
MSP,CIFAR-10,ID,0.9022573828697205
MSP,CIFAR-10,ID,0.9132521152496338
MSP,CIFAR-10,ID,0.9951345324516296
MSP,CIFAR-10,ID,0.9996514320373535
MSP,CIFAR-10,ID,0.9978035092353821
MSP,CIFAR-10,ID,0.9998946189880371
MSP,CIFAR-10,ID,0.8777776956558228
MSP,CIFAR-10,ID,0.9852134585380554
MSP,CIFAR-10,ID,0.9503119587898254
MSP,CIFAR-10,ID,0.9997461438179016
MSP,CIFAR-10,ID,0.9999939203262329
MSP,CIFAR-10,ID,0.9992560744285583
MSP,CIFAR-10,ID,0.9999828338623047
MSP,CIFAR-10,ID,0.9602082967758179
MSP,CIFAR-10,ID,0.9999984502792358
MSP,CIFAR-10,ID,0.9887546300888062
MSP,CIFAR-10,ID,0.9997798800468445
MSP,CIFAR-10,ID,0.9987842440605164
MSP,CIFAR-10,ID,0.688637912273407
MSP,CIFAR-10,ID,0.9999094009399414
MSP,CIFAR-10,ID,0.9982730150222778
MSP,CIFAR-10,ID,0.9988414645195007
MSP,CIFAR-10,ID,0.9995282888412476
MSP,CIFAR-10,ID,0.9643120169639587
MSP,CIFAR-10,ID,0.9939663410186768
MSP,CIFAR-10,ID,0.9904271364212036
MSP,CIFAR-10,ID,0.9997989535331726
MSP,CIFAR-10,ID,0.9983603358268738
MSP,CIFAR-10,ID,0.9999995231628418
MSP,CIFAR-10,ID,0.9999821186065674
MSP,CIFAR-10,ID,0.9922022819519043
MSP,CIFAR-10,ID,0.3417071998119354
MSP,CIFAR-10,ID,0.9847952723503113
MSP,CIFAR-10,ID,0.9216122627258301
MSP,CIFAR-10,ID,0.5009484887123108
MSP,CIFAR-10,ID,0.9106682538986206
MSP,CIFAR-10,ID,0.9873225092887878
MSP,CIFAR-10,ID,0.9997656941413879
MSP,CIFAR-10,ID,0.9261509776115417
MSP,CIFAR-10,ID,0.5160765051841736
MSP,CIFAR-10,ID,0.9996097683906555
MSP,CIFAR-10,ID,0.7888259887695312
MSP,CIFAR-10,ID,0.9347255825996399
MSP,CIFAR-10,ID,0.9999867677688599
MSP,CIFAR-10,ID,0.9988999366760254
MSP,CIFAR-10,ID,0.9999182224273682
MSP,CIFAR-10,ID,0.9998639822006226
MSP,CIFAR-10,ID,0.9999098777770996
MSP,CIFAR-10,ID,0.9969294667243958
MSP,CIFAR-10,ID,0.9340649843215942
MSP,CIFAR-10,ID,0.7541491985321045
MSP,CIFAR-10,ID,0.9999949932098389
MSP,CIFAR-10,ID,0.6104077696800232
MSP,CIFAR-10,ID,0.9999308586120605
MSP,CIFAR-10,ID,0.9993504881858826
MSP,CIFAR-10,ID,0.8035370707511902
MSP,CIFAR-10,ID,0.8866473436355591
MSP,CIFAR-10,ID,0.9614965915679932
MSP,CIFAR-10,ID,0.9999926090240479
MSP,CIFAR-10,ID,0.9999727010726929
MSP,CIFAR-10,ID,0.9970242381095886
MSP,CIFAR-10,ID,0.9999845027923584
MSP,CIFAR-10,ID,0.999994158744812
MSP,CIFAR-10,ID,0.9657353162765503
MSP,CIFAR-10,ID,0.6874812841415405
MSP,CIFAR-10,ID,0.9358088970184326
MSP,CIFAR-10,ID,0.9999469518661499
MSP,CIFAR-10,ID,0.9999054670333862
MSP,CIFAR-10,ID,0.9712222814559937
MSP,CIFAR-10,ID,0.9909502863883972
MSP,CIFAR-10,ID,0.9999986886978149
MSP,CIFAR-10,ID,0.4925800561904907
MSP,CIFAR-10,ID,0.9998594522476196
MSP,CIFAR-10,ID,0.45456549525260925
MSP,CIFAR-10,ID,0.9810964465141296
MSP,CIFAR-10,ID,0.9503098130226135
MSP,CIFAR-10,ID,0.9999991655349731
MSP,CIFAR-10,ID,0.9980738162994385
MSP,CIFAR-10,ID,0.9998501539230347
MSP,CIFAR-10,ID,0.9121394157409668
MSP,CIFAR-10,ID,0.9999951124191284
MSP,CIFAR-10,ID,0.9942374229431152
MSP,CIFAR-10,ID,0.9999964237213135
MSP,CIFAR-10,ID,0.9985369443893433
MSP,CIFAR-10,ID,0.9996090531349182
MSP,CIFAR-10,ID,0.9999852180480957
MSP,CIFAR-10,ID,0.9991468191146851
MSP,CIFAR-10,ID,0.7912895679473877
MSP,CIFAR-10,ID,0.9969979524612427
MSP,CIFAR-10,ID,0.9512684941291809
MSP,CIFAR-10,ID,0.9930992126464844
MSP,CIFAR-10,ID,0.9969421029090881
MSP,CIFAR-10,ID,0.9856874346733093
MSP,CIFAR-10,ID,0.6365132927894592
MSP,CIFAR-10,ID,0.9184862971305847
MSP,CIFAR-10,ID,0.9996799230575562
MSP,CIFAR-10,ID,0.9999812841415405
MSP,CIFAR-10,ID,0.9982892870903015
MSP,CIFAR-10,ID,0.9999978542327881
MSP,CIFAR-10,ID,0.45138171315193176
MSP,CIFAR-10,ID,0.9999154806137085
MSP,CIFAR-10,ID,0.9995864033699036
MSP,CIFAR-10,ID,0.9947223663330078
MSP,CIFAR-10,ID,0.9998286962509155
MSP,CIFAR-10,ID,0.8342926502227783
MSP,CIFAR-10,ID,0.9989230036735535
MSP,CIFAR-10,ID,0.9992473125457764
MSP,CIFAR-10,ID,0.9996510744094849
MSP,CIFAR-10,ID,0.9969733953475952
MSP,CIFAR-10,ID,0.9999977350234985
MSP,CIFAR-10,ID,0.9710537195205688
MSP,CIFAR-10,ID,0.9717878699302673
MSP,CIFAR-10,ID,0.9978196620941162
MSP,CIFAR-10,ID,0.9997552037239075
MSP,CIFAR-10,ID,0.999862790107727
MSP,CIFAR-10,ID,0.9998059868812561
MSP,CIFAR-10,ID,0.9868788123130798
MSP,CIFAR-10,ID,0.7054747939109802
MSP,CIFAR-10,ID,0.9999759197235107
MSP,CIFAR-10,ID,0.9909221529960632
MSP,CIFAR-10,ID,0.6164414882659912
MSP,CIFAR-10,ID,0.9998088479042053
MSP,CIFAR-10,ID,0.9620859026908875
MSP,CIFAR-10,ID,0.9949187636375427
MSP,CIFAR-10,ID,0.999763548374176
MSP,CIFAR-10,ID,0.7238216400146484
MSP,CIFAR-10,ID,0.9999701976776123
MSP,CIFAR-10,ID,0.8981998562812805
MSP,CIFAR-10,ID,0.4678505063056946
MSP,CIFAR-10,ID,0.9724189639091492
MSP,CIFAR-10,ID,0.9347661137580872
MSP,CIFAR-10,ID,0.9953737854957581
MSP,CIFAR-10,ID,0.997040331363678
MSP,CIFAR-10,ID,0.9912915825843811
MSP,CIFAR-10,ID,0.9999833106994629
MSP,CIFAR-10,ID,0.997870683670044
MSP,CIFAR-10,ID,0.6220586895942688
MSP,CIFAR-10,ID,0.3781154751777649
MSP,CIFAR-10,ID,0.9999855756759644
MSP,CIFAR-10,ID,0.9999915361404419
MSP,CIFAR-10,ID,0.9999916553497314
MSP,CIFAR-10,ID,0.9998364448547363
MSP,CIFAR-10,ID,0.9999868869781494
MSP,CIFAR-10,ID,0.9998996257781982
MSP,CIFAR-10,ID,0.8713310360908508
MSP,CIFAR-10,ID,0.9995624423027039
MSP,CIFAR-10,ID,0.5661569833755493
MSP,CIFAR-10,ID,0.9999986886978149
MSP,CIFAR-10,ID,0.9895969033241272
MSP,CIFAR-10,ID,0.9648279547691345
MSP,CIFAR-10,ID,0.9991078972816467
MSP,CIFAR-10,ID,0.9999908208847046
MSP,CIFAR-10,ID,0.9999904632568359
MSP,CIFAR-10,ID,0.9999403953552246
MSP,CIFAR-10,ID,0.9954397678375244
MSP,CIFAR-10,ID,0.9949442744255066
MSP,CIFAR-10,ID,0.960373044013977
MSP,CIFAR-10,ID,0.9954904913902283
MSP,CIFAR-10,ID,0.9990620017051697
MSP,CIFAR-10,ID,0.9999748468399048
MSP,CIFAR-10,ID,0.998252809047699
MSP,CIFAR-10,ID,0.9989709854125977
MSP,CIFAR-10,ID,0.964024007320404
MSP,CIFAR-10,ID,0.999854564666748
MSP,CIFAR-10,ID,0.98405522108078
MSP,CIFAR-10,ID,0.7032660245895386
MSP,CIFAR-10,ID,0.7000514268875122
